,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
119,"frozenset({'milk-cream', ""'tissues-paper prd'"", ""'frozen foods'""})","frozenset({""'bread and cake'""})",0.22632944228274968,0.7196281884997838,0.19541720709035884,0.8634192932187201,1.1998130520966654,0.032544160536257305,2.0527922142708133
120,"frozenset({'fruit', ""'baking needs'"", 'milk-cream', 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.1740164288802421,0.7196281884997838,0.15023778642455685,0.8633540372670807,1.1997223720028583,0.025010658940266745,2.0518118932515814
121,"frozenset({'fruit', 'margarine', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.18504107220060528,0.7196281884997838,0.15974924340683094,0.8633177570093457,1.1996719567213077,0.026588471821051646,2.051267270463118
122,"frozenset({'fruit', ""'party snack foods'"", ""'baking needs'""})","frozenset({""'bread and cake'""})",0.230652831820147,0.7196281884997838,0.19909208819714655,0.8631677600749764,1.1994635200080628,0.03310780866206886,2.049018649799523
123,"frozenset({""'frozen foods'"", 'beef', 'milk-cream'})","frozenset({""'bread and cake'""})",0.1815823605706874,0.7196281884997838,0.15672287073065283,0.8630952380952381,1.1993627429944642,0.02605108552965446,2.0479332318276664
124,"frozenset({'fruit', ""'tissues-paper prd'"", 'milk-cream', 'vegetables'})","frozenset({""'bread and cake'""})",0.19390402075226978,0.7196281884997838,0.16731517509727625,0.8628762541806019,1.1990584415258227,0.027776375900495864,2.0446627228918186
125,"frozenset({""'frozen foods'"", 'cheese', 'biscuits'})","frozenset({""'bread and cake'""})",0.1982274102896671,0.7196281884997838,0.170990056204064,0.8625954198473283,1.1986681923141307,0.028340024026307448,2.0404837392515747
126,"frozenset({""'frozen foods'"", ""'pet foods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.20276696930393429,0.7196281884997838,0.17488110678772156,0.8624733475479743,1.19849855985489,0.028964279979940055,2.03867255183878
127,"frozenset({""'frozen foods'"", 'milk-cream', ""'pet foods'""})","frozenset({""'bread and cake'""})",0.19174232598357113,0.7196281884997838,0.16536964980544747,0.8624577226606538,1.1984768474100884,0.027386467099155154,2.0384409573827176
128,"frozenset({'milk-cream', 'margarine', 'vegetables'})","frozenset({""'bread and cake'""})",0.2401642888024211,0.7196281884997838,0.20709035884133162,0.8622862286228623,1.1982385381824454,0.0342613667481064,2.03590250050157
129,"frozenset({""'frozen foods'"", 'vegetables', ""'canned vegetables'""})","frozenset({""'bread and cake'""})",0.18201469952442714,0.7196281884997838,0.1569390402075227,0.8622327790973872,1.1981642643750414,0.025956131708426727,2.035112631751569
130,"frozenset({""'frozen foods'"", 'cheese', 'vegetables'})","frozenset({""'bread and cake'""})",0.19606571552096844,0.7196281884997838,0.1690445309122352,0.8621830209481809,1.1980951201280519,0.027950115224966737,2.0343778642455694
131,"frozenset({""'frozen foods'"", 'fruit', 'milk-cream', 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.1785559878945093,0.7196281884997838,0.15391266753134458,0.8619854721549637,1.1978206050432147,0.025418745417029515,2.031465932448935
132,"frozenset({""'frozen foods'"", ""'baking needs'"", ""'party snack foods'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.18785127539991353,0.7196281884997838,0.16191093817552962,0.8619102416570772,1.1977160642552236,0.026727865152115837,2.0303592016140666
133,"frozenset({""'frozen foods'"", ""'baking needs'"", ""'party snack foods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.1753134457414613,0.7196281884997838,0.1511024643320363,0.8618988902589396,1.1977002902787188,0.02494196695345338,2.03019231363103
134,"frozenset({'fruit', ""'frozen foods'"", 'margarine'})","frozenset({""'bread and cake'""})",0.22849113705144833,0.7196281884997838,0.1969303934284479,0.8618732261116367,1.1976646272131066,0.03250173038385831,2.0298151010666343
135,"frozenset({'fruit', ""'baking needs'"", 'juice-sat-cord-ms', 'vegetables'})","frozenset({""'bread and cake'""})",0.19217466493731086,0.7196281884997838,0.16558581928231733,0.8616422947131608,1.197343723443401,0.027291513277927393,2.0264271579161957
136,"frozenset({'fruit', 'vegetables', 'margarine'})","frozenset({""'bread and cake'""})",0.2624297449200173,0.7196281884997838,0.2261132728058798,0.8616144975288302,1.197305096295695,0.037261430860627415,2.0260201140551324
137,"frozenset({'fruit', 'vegetables', ""'canned vegetables'""})","frozenset({""'bread and cake'""})",0.1982274102896671,0.7196281884997838,0.17077388672719412,0.8615049073064341,1.1971528090115844,0.028123854549437582,2.024416938155106
138,"frozenset({""'baking needs'"", 'vegetables', ""'canned vegetables'""})","frozenset({""'bread and cake'""})",0.18417639429312582,0.7196281884997838,0.15866839602248162,0.8615023474178403,1.1971492517737847,0.026129871032897545,2.0243795203235933
139,"frozenset({'milk-cream', ""'baking needs'"", ""'tissues-paper prd'""})","frozenset({""'bread and cake'""})",0.23865110246433205,0.7196281884997838,0.20557717250324253,0.8614130434782608,1.1970251544399022,0.03383711195335898,2.0230750320015582
140,"frozenset({""'canned vegetables'"", 'milk-cream', 'vegetables'})","frozenset({""'bread and cake'""})",0.1746649373108517,0.7196281884997838,0.1504539559014267,0.8613861386138614,1.1969877672657623,0.024760143469990198,2.0226823543944166
141,"frozenset({""'baking needs'"", 'milk-cream', 'biscuits'})","frozenset({""'bread and cake'""})",0.2663207955036749,0.7196281884997838,0.2293558149589278,0.8612012987012987,1.1967309125239434,0.037703863330796866,2.019988723791031
142,"frozenset({'fruit', 'beef', ""'frozen foods'""})","frozenset({""'bread and cake'""})",0.18201469952442714,0.7196281884997838,0.15672287073065283,0.8610451306413301,1.1965139003745249,0.025739962231556862,2.017718506693863
143,"frozenset({'fruit', ""'party snack foods'"", 'milk-cream'})","frozenset({""'bread and cake'""})",0.24102896670990057,0.7196281884997838,0.20752269779507135,0.8609865470852018,1.1964324922848133,0.0340714591056509,2.0168681924047815
144,"frozenset({'fruit', ""'party snack foods'"", ""'frozen foods'""})","frozenset({""'bread and cake'""})",0.2408127972330307,0.7196281884997838,0.20730652831820148,0.8608617594254937,1.1962590865432063,0.03401085127782985,2.015059342008005
145,"frozenset({'fruit', 'milk-cream', ""'frozen foods'""})","frozenset({""'bread and cake'""})",0.2857760484219628,0.7196281884997838,0.24600086467790747,0.8608169440242057,1.1961968107707948,0.040348364635383854,2.0144105152352485
146,"frozenset({'fruit', ""'baking needs'"", 'cheese'})","frozenset({""'bread and cake'""})",0.20190229139645482,0.7196281884997838,0.17380025940337224,0.860813704496788,1.1961923091024755,0.028505679191785954,2.0143636303169368
147,"frozenset({'milk-cream', ""'tissues-paper prd'"", 'margarine'})","frozenset({""'bread and cake'""})",0.19995676610462604,0.7196281884997838,0.17207090358841332,0.8605405405405405,1.1958127186964675,0.028176378218266296,2.0104180281992243
148,"frozenset({'milk-cream', ""'tissues-paper prd'"", 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.19995676610462604,0.7196281884997838,0.17207090358841332,0.8605405405405405,1.1958127186964675,0.028176378218266296,2.0104180281992243
149,"frozenset({'fruit', 'juice-sat-cord-ms', 'margarine'})","frozenset({""'bread and cake'""})",0.2044963251188932,0.7196281884997838,0.17596195417207092,0.8604651162790699,1.1957079086533424,0.02880063417189896,2.0093313157515507
150,"frozenset({'sauces-gravy-pkle', 'vegetables', 'biscuits'})","frozenset({""'bread and cake'""})",0.22092520536100302,0.7196281884997838,0.19001297016861218,0.860078277886497,1.1951703555130475,0.03102896484073084,2.003776163309237
151,"frozenset({""'frozen foods'"", ""'baking needs'"", 'milk-cream', 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.17444876783398183,0.7196281884997838,0.15002161694768698,0.8599752168525403,1.1950271412315565,0.02448336616529928,2.0023013440767654
152,"frozenset({'beef', 'milk-cream', 'vegetables'})","frozenset({""'bread and cake'""})",0.1975789018590575,0.7196281884997838,0.16990920881971466,0.8599562363238513,1.1950007657657362,0.02772586158910456,2.002029966493733
153,"frozenset({'fruit', 'cheese', 'vegetables'})","frozenset({""'bread and cake'""})",0.22481625594466062,0.7196281884997838,0.1932555123216602,0.8596153846153847,1.194527116020057,0.03147139731090032,1.9971690682207188
154,"frozenset({""'tissues-paper prd'"", 'cheese', 'vegetables'})","frozenset({""'bread and cake'""})",0.17704280155642024,0.7196281884997838,0.15218331171638563,0.8595848595848594,1.1944846982395794,0.02477832114541223,1.996734901031972
155,"frozenset({""'frozen foods'"", ""'baking needs'"", 'margarine', 'biscuits'})","frozenset({""'bread and cake'""})",0.19066147859922178,0.7196281884997838,0.1638564634673584,0.8594104308390024,1.1942423109225668,0.026651089006310136,1.9942575624450876
156,"frozenset({'vegetables', 'cheese', 'margarine'})","frozenset({""'bread and cake'""})",0.18417639429312582,0.7196281884997838,0.1582360570687419,0.8591549295774646,1.1938872647117307,0.025697532079157814,1.9906398616515328
157,"frozenset({'milk-cream', ""'party snack foods'"", ""'tissues-paper prd'""})","frozenset({""'bread and cake'""})",0.19022913964548205,0.7196281884997838,0.16342412451361868,0.8590909090909091,1.1937983014282203,0.026529873350668032,1.9897354364531477
158,"frozenset({'fruit', ""'tissues-paper prd'"", ""'frozen foods'""})","frozenset({""'bread and cake'""})",0.23605706874189364,0.7196281884997838,0.20276696930393429,0.858974358974359,1.1936363426300345,0.03289364854263643,1.9880910270015337
159,"frozenset({'milk-cream', ""'tissues-paper prd'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.2375702550799827,0.7196281884997838,0.20406398616515348,0.8589626933575979,1.1936201320132915,0.03310173386051396,1.9879265860563726
160,"frozenset({'fruit', ""'frozen foods'"", 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.2267617812364894,0.7196281884997838,0.19476869865974925,0.8589132507149666,1.1935514261962858,0.03158452880755011,1.9872299342143696
161,"frozenset({'milk-cream', 'jams-spreads'})","frozenset({""'bread and cake'""})",0.18828361435365326,0.7196281884997838,0.16169476869865976,0.8587830080367395,1.1933704401255503,0.026200572377148373,1.9853971367210441
162,"frozenset({""'tissues-paper prd'"", ""'pet foods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.17898832684824903,0.7196281884997838,0.15369649805447472,0.8586956521739131,1.1932490498517638,0.02489145264206205,1.9841697429246072
163,"frozenset({""'frozen foods'"", 'fruit', 'juice-sat-cord-ms', 'vegetables'})","frozenset({""'bread and cake'""})",0.19865974924340682,0.7196281884997838,0.17055771725032426,0.8585418933623504,1.1930353856095623,0.02759656177447012,1.9820130366822981
164,"frozenset({'vegetables', 'margarine', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.2001729355814959,0.7196281884997838,0.17185473411154345,0.8585313174946004,1.193020689315116,0.027804647092347617,1.981864866024429
165,"frozenset({'fruit', ""'party snack foods'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.24859489840034588,0.7196281884997838,0.2133592736705577,0.8582608695652173,1.1926448731176615,0.034463377264428996,1.9780833326702356
166,"frozenset({""'frozen foods'"", ""'tissues-paper prd'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.23151750972762647,0.7196281884997838,0.19865974924340682,0.8580765639589168,1.1923887608512915,0.032053223112133905,1.975514540241654
167,"frozenset({'fruit', 'beef', 'vegetables'})","frozenset({""'bread and cake'""})",0.21314310419368784,0.7196281884997838,0.1828793774319066,0.8580121703853956,1.1922992791237128,0.02949559146978234,1.9746186152800944
168,"frozenset({'milk-cream', ""'breakfast food'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.18417639429312582,0.7196281884997838,0.15801988759187202,0.8579812206572769,1.1922562711807039,0.02548136260228795,1.9741882925469751
169,"frozenset({'fruit', ""'tissues-paper prd'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.23108517077388674,0.7196281884997838,0.1982274102896671,0.8578110383536014,1.1920197847472995,0.03193200745649177,1.9718254374587558
170,"frozenset({""'party snack foods'"", 'margarine', 'vegetables'})","frozenset({""'bread and cake'""})",0.18979680069174232,0.7196281884997838,0.16277561608300908,0.8576309794988611,1.1917695737944523,0.026192488218156035,1.9693316039775195
171,"frozenset({""'baking needs'"", 'vegetables', 'margarine'})","frozenset({""'bread and cake'""})",0.25507998270644183,0.7196281884997838,0.21876351059230437,0.8576271186440678,1.1917642087255806,0.03520076471471145,1.9692781998229472
172,"frozenset({""'frozen foods'"", 'milk-cream', 'vegetables'})","frozenset({""'bread and cake'""})",0.2851275399913532,0.7196281884997838,0.2444876783398184,0.8574677786201668,1.1915427887945003,0.03930186324444124,1.9670766987701334
173,"frozenset({""'party snack foods'"", 'vegetables', 'biscuits'})","frozenset({""'bread and cake'""})",0.2395157803718115,0.7196281884997838,0.20536100302637267,0.8574007220216606,1.1914496065101239,0.03299869588029386,1.9661516907736674
174,"frozenset({'fruit', ""'baking needs'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.275832252485949,0.7196281884997838,0.23648940769563337,0.8573667711598745,1.1914024281722977,0.03799274350935489,1.965683689419096
175,"frozenset({'fruit', 'vegetables', ""'laundry needs'""})","frozenset({""'bread and cake'""})",0.18179853004755728,0.7196281884997838,0.15585819282317337,0.8573127229488704,1.1913273224275982,0.025030845973126215,1.9649391122640152
176,"frozenset({""'frozen foods'"", ""'canned vegetables'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.18482490272373542,0.7196281884997838,0.15845222654561175,0.8573099415204678,1.191323457336643,0.025447016608881268,1.9649008101039735
177,"frozenset({'fruit', ""'party snack foods'"", ""'tissues-paper prd'""})","frozenset({""'bread and cake'""})",0.2014699524427151,0.7196281884997838,0.1727194120190229,0.8572961373390557,1.1913042749565852,0.027735955105534255,1.9647107392345968
178,"frozenset({""'baking needs'"", 'milk-cream', 'juice-sat-cord-ms', 'vegetables'})","frozenset({""'bread and cake'""})",0.1766104626026805,0.7196281884997838,0.15131863380890617,0.8567931456548347,1.1906053144485627,0.024224766536030368,1.9578099999630467
179,"frozenset({'fruit', ""'tissues-paper prd'"", 'margarine'})","frozenset({""'bread and cake'""})",0.2051448335495028,0.7196281884997838,0.17574578469520102,0.8566912539515279,1.19046372507653,0.028117779747882654,1.9564180081890081
180,"frozenset({""'frozen foods'"", 'beef', 'vegetables'})","frozenset({""'bread and cake'""})",0.19909208819714655,0.7196281884997838,0.17055771725032426,0.8566775244299675,1.1904446464442864,0.027285438476372492,1.956230593876509
181,"frozenset({""'party snack foods'"", 'milk-cream', 'margarine'})","frozenset({""'bread and cake'""})",0.18244703847816687,0.7196281884997838,0.1562905317769131,0.8566350710900474,1.1903856530076777,0.024996499979719505,1.9556513132742357
182,"frozenset({""'party snack foods'"", 'milk-cream', 'biscuits'})","frozenset({""'bread and cake'""})",0.23519239083441418,0.7196281884997838,0.2014699524427151,0.8566176470588236,1.1903614404608345,0.03221887827761247,1.9554136596938163
183,"frozenset({'juice-sat-cord-ms', 'vegetables', 'biscuits'})","frozenset({""'bread and cake'""})",0.23216601815823606,0.7196281884997838,0.19887591872027668,0.8566108007448788,1.190351926778555,0.03180270764185736,1.9553202957872202
184,"frozenset({""'baking needs'"", 'vegetables', 'biscuits'})","frozenset({""'bread and cake'""})",0.27280587980977083,0.7196281884997838,0.23367920449632512,0.8565768621236134,1.190304765450236,0.037360403396729996,1.9548576028357625
185,"frozenset({""'frozen foods'"", ""'tissues-paper prd'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.23800259403372243,0.7196281884997838,0.2038478166882836,0.8564940962761126,1.190189753491528,0.032574441085546496,1.9537301548211266
186,"frozenset({'fruit', ""'tissues-paper prd'"", 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.2077388672719412,0.7196281884997838,0.1779074794638997,0.8563995837669095,1.1900584182955012,0.02841273472799563,1.9524442815341145
187,"frozenset({'fruit', 'juice-sat-cord-ms', 'biscuits'})","frozenset({""'bread and cake'""})",0.2421098140942499,0.7196281884997838,0.20730652831820148,0.8562500000000001,1.1898505557224393,0.033077481383537,1.9504126017406351
188,"frozenset({'fruit', ""'baking needs'"", ""'frozen foods'""})","frozenset({""'bread and cake'""})",0.27669693039342846,0.7196281884997838,0.2369217466493731,0.85625,1.189850555722439,0.03780283586689939,1.9504126017406336
189,"frozenset({'fruit', 'milk-cream', 'vegetables', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.18785127539991353,0.7196281884997838,0.1608300907911803,0.856156501726122,1.1897206299144008,0.02564701776776651,1.9491448335495032
190,"frozenset({""'baking needs'"", ""'pet foods'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.1861219195849546,0.7196281884997838,0.1593169044530912,0.8559814169570267,1.1894773309832398,0.025378324622067877,1.9467752395297262
191,"frozenset({'fruit', ""'baking needs'"", 'milk-cream', 'vegetables'})","frozenset({""'bread and cake'""})",0.23713791612624296,0.7196281884997838,0.20298313878080415,0.8559708295350957,1.1894626186330288,0.03233200977426226,1.9466321342768176
192,"frozenset({'fruit', ""'frozen foods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.31344574146130566,0.7196281884997838,0.26826632079550367,0.8558620689655172,1.1893114842398567,0.042701929674732686,1.945163285527815
193,"frozenset({'fruit', ""'dairy foods'"", ""'frozen foods'""})","frozenset({""'bread and cake'""})",0.17942066580198876,0.7196281884997838,0.15348032857760485,0.855421686746988,1.1886995262515971,0.02436415986709456,1.9392383628764964
194,"frozenset({'fruit', 'milk-cream', 'confectionary'})","frozenset({""'bread and cake'""})",0.1779074794638997,0.7196281884997838,0.15218331171638563,0.8554070473876062,1.1886791833028136,0.024156074549217005,1.939042024072922
195,"frozenset({""'canned fruit'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.19066147859922178,0.7196281884997838,0.16299178555987895,0.854875283446712,1.1879402406802313,0.025786411098830675,1.9319370136186773
196,"frozenset({'fruit', ""'baking needs'"", ""'tissues-paper prd'""})","frozenset({""'bread and cake'""})",0.24102896670990057,0.7196281884997838,0.20600951145698226,0.8547085201793722,1.1877085053619032,0.03255827276756182,1.9297195668070428
197,"frozenset({""'frozen foods'"", ""'party snack foods'"", 'juice-sat-cord-ms', 'biscuits'})","frozenset({""'bread and cake'""})",0.17704280155642024,0.7196281884997838,0.15131863380890617,0.8547008547008546,1.187697853363218,0.02391364323793277,1.9296177615014858
198,"frozenset({""'frozen foods'"", 'milk-cream', 'cheese'})","frozenset({""'bread and cake'""})",0.1874189364461738,0.7196281884997838,0.1601815823605707,0.8546712802768167,1.1876567565516833,0.025309632635254542,1.929225083894346
199,"frozenset({""'party snack foods'"", 'milk-cream', ""'baking needs'""})","frozenset({""'bread and cake'""})",0.227410289667099,0.7196281884997838,0.19433635970600951,0.8545627376425856,1.187505925002884,0.03068550490666394,1.9277852660014871
200,"frozenset({""'tissues-paper prd'"", 'margarine', 'vegetables'})","frozenset({""'bread and cake'""})",0.20946822308690013,0.7196281884997838,0.17898832684824903,0.8544891640866873,1.1874036867122306,0.02824908891995448,1.9268105343525492
201,"frozenset({'milk-cream', ""'soft drinks'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.18244703847816687,0.7196281884997838,0.15585819282317337,0.854265402843602,1.187092746636979,0.024564161025979775,1.9238521049283137
202,"frozenset({""'baking needs'"", ""'pet foods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.20428015564202334,0.7196281884997838,0.17444876783398183,0.8539682539682539,1.1866798266317642,0.027443009482858688,1.9199374048384363
203,"frozenset({""'frozen foods'"", ""'baking needs'"", 'vegetables', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.1772589710332901,0.7196281884997838,0.15131863380890617,0.8536585365853657,1.1862494413469216,0.023758081588883956,1.9158740452514755
204,"frozenset({'fruit', ""'canned fruit'""})","frozenset({""'bread and cake'""})",0.20233463035019456,0.7196281884997838,0.1727194120190229,0.8536324786324786,1.1862132310465143,0.02711370850933903,1.9155329603226443
205,"frozenset({'milk-cream', 'juice-sat-cord-ms', 'biscuits'})","frozenset({""'bread and cake'""})",0.2287073065283182,0.7196281884997838,0.19520103761348898,0.8534971644612477,1.1860251975961946,0.030616812919850578,1.9137637197885728
206,"frozenset({'fruit', 'beef', 'milk-cream'})",frozenset({'vegetables'}),0.18136619109381755,0.6398616515348032,0.15477734543882404,0.8533969010727056,1.3337209676899786,0.03872807487295722,2.456553450100001
207,"frozenset({'fruit', ""'tissues-paper prd'"", 'milk-cream'})","frozenset({""'bread and cake'""})",0.24319066147859922,0.7196281884997838,0.20752269779507135,0.8533333333333334,1.1857975367978373,0.03251584261516283,1.9116259875014747
208,"frozenset({""'baking needs'"", 'cheese', 'biscuits'})","frozenset({""'bread and cake'""})",0.19455252918287938,0.7196281884997838,0.16601815823605706,0.8533333333333333,1.185797536797837,0.026012674092130234,1.9116259875014732
209,"frozenset({""'party snack foods'"", 'cheese', 'biscuits'})","frozenset({""'bread and cake'""})",0.17812364894076957,0.7196281884997838,0.15196714223951577,0.8531553398058251,1.1855501958371124,0.023784343423298326,1.90930886509238
210,"frozenset({""'frozen foods'"", 'margarine', 'biscuits'})","frozenset({""'bread and cake'""})",0.24102896670990057,0.7196281884997838,0.20557717250324253,0.852914798206278,1.1852159376696432,0.03212593381382209,1.906186401358177
211,"frozenset({'fruit', ""'tissues-paper prd'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.2643752702118461,0.7196281884997838,0.22546476437527022,0.8528209321340965,1.1850855007666958,0.035212867588578556,1.9049706970264688
212,"frozenset({'fruit', 'confectionary', 'biscuits'})","frozenset({""'bread and cake'""})",0.17617812364894078,0.7196281884997838,0.15023778642455685,0.8527607361963189,1.1850018521009826,0.023455042449778668,1.9041918864389662
213,"frozenset({'milk-cream', ""'breakfast food'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.19649805447470817,0.7196281884997838,0.16753134457414612,0.8525852585258525,1.1847580071915271,0.026125805588780027,1.9019251989081822
214,"frozenset({""'frozen foods'"", 'milk-cream', 'margarine'})","frozenset({""'bread and cake'""})",0.22719412019022914,0.7196281884997838,0.19368785127539992,0.8525214081826832,1.1846692803403702,0.03019255812510316,1.9011017670111434
215,"frozenset({'fruit', ""'soft drinks'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.18460873324686555,0.7196281884997838,0.15737137916126243,0.8524590163934426,1.1845825803052163,0.024521730873580755,1.9002978335014644
216,"frozenset({'beef', ""'baking needs'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.19736273238218763,0.7196281884997838,0.16817985300475574,0.8521358159912378,1.1841334589292478,0.026152067423194425,1.8961441770347967
217,"frozenset({""'baking needs'"", ""'canned vegetables'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.17682663207955038,0.7196281884997838,0.15067012537829658,0.8520782396088019,1.1840534504146343,0.023420696456371987,1.8954061306378245
218,"frozenset({""'party snack foods'"", 'margarine', 'biscuits'})","frozenset({""'bread and cake'""})",0.19995676610462604,0.7196281884997838,0.1703415477734544,0.8518918918918919,1.183794500418111,0.026447022403307374,1.8930213550197073
219,"frozenset({""'frozen foods'"", ""'baking needs'"", 'milk-cream'})","frozenset({""'bread and cake'""})",0.275832252485949,0.7196281884997838,0.2349762213575443,0.8518808777429466,1.1837791950852723,0.03647955717126583,1.8928805898109822
220,"frozenset({""'frozen foods'"", ""'dairy foods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.17639429312581065,0.7196281884997838,0.15023778642455685,0.8517156862745097,1.1835496439488982,0.023299480800729855,1.8907718858196378
221,"frozenset({""'small goods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.17769130998702984,0.7196281884997838,0.15131863380890617,0.851581508515815,1.1833631896648125,0.02344695829078633,1.8890625332227675
222,"frozenset({'fruit', 'beef', ""'frozen foods'""})",frozenset({'vegetables'}),0.18201469952442714,0.6398616515348032,0.1549935149156939,0.8515439429928742,1.3308250946908906,0.03852928867438299,2.4258919152615666
223,"frozenset({""'tissues-paper prd'"", 'margarine', 'biscuits'})","frozenset({""'bread and cake'""})",0.2038478166882836,0.7196281884997838,0.17358408992650237,0.8515376458112407,1.1833022377659355,0.026889454873476826,1.8885044160335986
224,"frozenset({'milk-cream', 'margarine', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.19217466493731086,0.7196281884997838,0.16364029399048854,0.8515185601799775,1.1832757162488963,0.025345987986098606,1.888261669876456
225,"frozenset({""'baking needs'"", ""'tissues-paper prd'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.24600086467790747,0.7196281884997838,0.20946822308690013,0.851493848857645,1.1832413772350454,0.032439066469357125,1.8879474644215741
226,"frozenset({'fruit', ""'party snack foods'"", 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.19930825767401644,0.7196281884997838,0.1696930393428448,0.851409978308026,1.183124830175106,0.026265198919844218,1.8868818263007245
227,"frozenset({'milk-cream', 'cheese', 'vegetables'})","frozenset({""'bread and cake'""})",0.206441850410722,0.7196281884997838,0.17574578469520102,0.8513089005235602,1.182984371829976,0.027184409853589803,1.8855991548077922
228,"frozenset({""'party snack foods'"", ""'tissues-paper prd'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.20060527453523563,0.7196281884997838,0.17077388672719412,0.8512931034482758,1.1829624201116624,0.026412676409900693,1.885398848349279
229,"frozenset({'fruit', 'jams-spreads'})","frozenset({""'bread and cake'""})",0.1932555123216602,0.7196281884997838,0.164504971897968,0.8512304250559284,1.1828753218109718,0.02543285764833403,1.8846045073773925
230,"frozenset({""'baking needs'"", 'cheese', 'vegetables'})","frozenset({""'bread and cake'""})",0.21206225680933852,0.7196281884997838,0.1805015131863381,0.8511722731906218,1.1827945136016271,0.02789553546945786,1.8838681306966583
231,"frozenset({""'frozen foods'"", ""'party snack foods'"", 'milk-cream'})","frozenset({""'bread and cake'""})",0.23238218763510593,0.7196281884997838,0.19779507133592736,0.8511627906976743,1.1827813366679008,0.03056629860845922,1.883748108517076
232,"frozenset({'fruit', 'beef', ""'bread and cake'""})",frozenset({'vegetables'}),0.2148724600086468,0.6398616515348032,0.1828793774319066,0.8511066398390341,1.3301416607754635,0.0453907303014279,2.4187670160432795
233,"frozenset({'fruit', 'milk-cream', 'juice-sat-cord-ms', 'vegetables'})","frozenset({""'bread and cake'""})",0.19887591872027668,0.7196281884997838,0.16926070038910507,0.8510869565217393,1.1826759570049763,0.026143983264202114,1.882788807154738
234,"frozenset({'sauces-gravy-pkle', 'milk-cream', 'biscuits'})","frozenset({""'bread and cake'""})",0.2090358841331604,0.7196281884997838,0.1779074794638997,0.8510858324715616,1.182674395017556,0.02747936483370278,1.882774595282702
235,"frozenset({'fruit', 'sauces-gravy-pkle', 'biscuits'})","frozenset({""'bread and cake'""})",0.2185473411154345,0.7196281884997838,0.18590575010808474,0.8506429277942631,1.1820589318042238,0.02863292291974029,1.8771914001769439
236,"frozenset({'fruit', ""'baking needs'"", 'milk-cream'})","frozenset({""'bread and cake'""})",0.29507133592736706,0.7196281884997838,0.2509727626459144,0.8505494505494505,1.1819290352183112,0.038631111694292064,1.8760172681264462
237,"frozenset({'fruit', ""'party snack foods'"", 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.22416774751405102,0.7196281884997838,0.19066147859922178,0.85053037608486,1.181902529218553,0.02934404853560832,1.8757778614562832
238,"frozenset({""'baking needs'"", ""'tissues-paper prd'"", ""'pet foods'""})","frozenset({""'bread and cake'""})",0.1792044963251189,0.7196281884997838,0.15239948119325553,0.8504221954161642,1.18175220065941,0.023438874131794046,1.8744212236587046
239,"frozenset({'cheese', 'margarine', 'biscuits'})","frozenset({""'bread and cake'""})",0.1798530047557285,0.7196281884997838,0.15283182014699526,0.8497596153846154,1.1808314751484623,0.023404528138387365,1.8661547773454392
240,"frozenset({'fruit', ""'pet foods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.2243839169909209,0.7196281884997838,0.19066147859922178,0.8497109826589595,1.1807638947973405,0.029188486886559506,1.8655508995975918
